name,country,team_id,roster_status,source_url,source_checked,display_name,official_fantasy_player_id,fifa_player_id,club,club_country,shirt_number,position,official_position,official_fantasy_position,official_price,fantasy_status,date_of_birth,federation_source_url,squad_announcement_date,team_squad_complete,source_notes
Diego Gómez,Paraguay,34,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Diego Gómez,913,,,,,MID,,MID,6.8,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Samuel de Almeida Costa,Portugal,35,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Samuel de Almeida Costa,915,,,,,MID,,MID,5.6,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Nuno Alexandre Tavares Mendes,Portugal,35,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Nuno Alexandre Tavares Mendes,916,,,,,DEF,,DEF,5.8,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
João Pedro Cavaco Cancelo,Portugal,35,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,João Pedro Cavaco Cancelo,917,,,,,DEF,,DEF,5.3,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
José Diogo Dalot Teixeira,Portugal,35,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,José Diogo Dalot Teixeira,918,,,,,DEF,,DEF,5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Gonçalo Bernardo Inácio,Portugal,35,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Gonçalo Bernardo Inácio,919,,,,,DEF,,DEF,4.6,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Renato Palma Veiga,Portugal,35,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Renato Palma Veiga,921,,,,,DEF,,DEF,4.3,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Tomás Lemos Araújo,Portugal,35,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Tomás Lemos Araújo,922,,,,,DEF,,DEF,4.1,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Gonçalo Matias Ramos,Portugal,35,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Gonçalo Matias Ramos,923,,,,,FWD,,FWD,7.5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
João Félix Sequeira,Portugal,35,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,João Félix Sequeira,924,,,,,FWD,,FWD,6.5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Pedro Lomba Neto,Portugal,35,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Pedro Lomba Neto,925,,,,,MID,,MID,6.4,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Francisco António Machado Mota de Castro Trincão,Portugal,35,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Francisco António Machado Mota de Castro Trincão,926,,,,,FWD,,FWD,5.9,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Gonçalo Manuel Ganchinho Guedes,Portugal,35,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Gonçalo Manuel Ganchinho Guedes,927,,,,,FWD,,FWD,5.8,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Francisco Fernandes da Conceição,Portugal,35,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Francisco Fernandes da Conceição,928,,,,,MID,,MID,5.7,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Rui Tiago Dantas da Silva,Portugal,35,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Rui Tiago Dantas da Silva,931,,,,,GK,,GK,4.7,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
José Pedro Malheiro de Sá,Portugal,35,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,José Pedro Malheiro de Sá,932,,,,,GK,,GK,4.7,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Mário Ricardo da Silva Velho,Portugal,35,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Mário Ricardo da Silva Velho,933,,,,,GK,,GK,4,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Rúben Diogo da Silva Neves,Portugal,35,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Rúben Diogo da Silva Neves,934,,,,,MID,,MID,5.9,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Matheus Luiz Nunes,Portugal,35,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Matheus Luiz Nunes,935,,,,,MID,,MID,6.1,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Vítor Machado Ferreira,Portugal,35,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Vítor Machado Ferreira,936,,,,,MID,,MID,6.4,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
João Pedro Gonçalves Neves,Portugal,35,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,João Pedro Gonçalves Neves,937,,,,,MID,,MID,6.5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Bruno Miguel Borges Fernandes,Portugal,35,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Bruno Miguel Borges Fernandes,939,,,,,MID,,MID,8.5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Mohammad Naceur Al Mannai,Qatar,36,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Mohammad Naceur Al Mannai,942,,,,,MID,,MID,4.2,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Ayoub Mohamed Al Oui,Qatar,36,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Ayoub Mohamed Al Oui,943,,,,,MID,,MID,4.4,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Ahmed Fathy Mansi Abdoulla,Qatar,36,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Ahmed Fathy Mansi Abdoulla,944,,,,,MID,,MID,4.7,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Karim Boudiaf,Qatar,36,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Karim Boudiaf,946,,,,,MID,,MID,4.9,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Assim Omer Al Haj Madibo,Qatar,36,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Assim Omer Al Haj Madibo,947,,,,,MID,,MID,5.1,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Mohammed Waad Abdulwahhab Jadoua Al Bayati,Qatar,36,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Mohammed Waad Abdulwahhab Jadoua Al Bayati,948,,,,,MID,,MID,5.3,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Pedro Miguel Carvalho Deus Correia,Qatar,36,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Pedro Miguel Carvalho Deus Correia,949,,,,,DEF,,DEF,3.9,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Bassam Husham Ali Al Rawi,Qatar,36,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Bassam Husham Ali Al Rawi,950,,,,,DEF,,DEF,3.8,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Lucas Michel Mendes,Qatar,36,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Lucas Michel Mendes,951,,,,,DEF,,DEF,3.8,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Boualem Khoukhi,Qatar,36,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Boualem Khoukhi,952,,,,,DEF,,DEF,3.8,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Niall Aadya Mason,Qatar,36,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Niall Aadya Mason,954,,,,,DEF,,DEF,3.5,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Al Hashmi Al Hussain Mohi Aldin,Qatar,36,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Al Hashmi Al Hussain Mohi Aldin,955,,,,,DEF,,DEF,3.5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
